query_id,source,query,num_doc_labels,doc_name
384ba587-858f-42ef-812d-23787b01ab37,popqa,Who is the father of Sebastian Asch?,1,Sebastian Asch
0a235b6e-de89-4c48-8561-a6b33e067c07,popqa,"Who is the father of Johann VII, Duke of Mecklenburg?",1,"John VII, Duke of Mecklenburg-Schwerin"
b39ce86c-4319-4d41-ad7c-23601ad3b67e,popqa,Who is the father of Erwin Neutzsky-Wulff?,1,Erwin Neutzsky-Wulff
f2c63071-98fc-41c6-945f-b6cde35fb055,popqa,Who is the father of Zhang Tianxi?,1,Zhang Tianxi
9017e734-b3ff-4d46-85b2-7dcc0fc46dba,popqa,"Who is the father of Ermengarde, Viscountess of Narbonne?",1,"Ermengarde, Viscountess of Narbonne"
203055a5-8783-4d0c-ae95-9c5d37faee77,popqa,Who is the father of Rajshree?,1,Rajshree
f63d68a6-0484-442a-867a-cf00e5cc097b,popqa,Who is the father of Blue Peter?,1,Blue Peter (American horse)
705b0382-b401-41b1-9526-cfbb7c5c2a03,popqa,Who is the father of Iorwerth Drwyndwn?,2,Iorwerth Drwyndwn
dcef9193-3c5c-4562-93bf-f404be179d96,popqa,Who is the father of Brad Armstrong?,1,Brad Armstrong (wrestler)
5501c302-3f32-470f-b5b6-01335c7111e8,popqa,Who is the father of Frederick Converse Beach?,1,Frederick Converse Beach
12a3bc9f-3bd2-47ba-882b-afb6b53bd08a,popqa,Who is the father of Archduchess Assunta of Austria?,1,Archduchess Assunta of Austria
a1c4e5c7-eeca-4b1e-aa24-afafd0d7eac6,popqa,Who is the father of Abbot Oliba?,1,Abbot Oliba
00e67f3c-dd68-4322-8467-5840f5592467,popqa,Who is the father of George II of Brieg?,1,George II of Brieg
2fc5577b-707e-4629-9258-177e03f53aa1,popqa,Who is the father of Princess Maria of Greece and Denmark?,5,Princess Maria of Greece and Denmark
07313beb-eaeb-43fa-8359-1f974b8b8958,popqa,"Who is the father of Theobald Butler, 1st Viscount Butler of Tulleophelim?",2,"Theobald Butler, 1st Viscount Butler of Tulleophelim"
2416ff87-d6c8-4168-996f-091cb60bd9bc,popqa,Who is the father of Arjun Sarja?,2,Arjun Sarja
b95f4238-1411-4e83-b265-81c538df9a73,popqa,Who is the father of Alexander Graham Bell?,1,Alexander Graham Bell
eac44ba1-c3c5-4401-9e37-a7897ce0bdc9,popqa,Who is the father of Frans Pourbus the Elder?,1,Frans Pourbus the Elder
80ccb4eb-b6e6-464f-a7bb-4ad952418b7c,popqa,Who is the father of Jitendra Narayan?,1,Jitendra Narayan
8911b153-23b9-42f6-a2f1-c96943c0319b,popqa,Who is the father of Melora Hardin?,1,Melora Hardin
1fb56573-02f6-41ee-a7dd-eb67326cbe3b,popqa,"Who is the father of Richard Somerset, 2nd Baron Raglan?",1,"Richard Somerset, 2nd Baron Raglan"
12d548ac-ba46-43fd-b1f3-952d4b89adb0,popqa,Who is the father of Arvinder Singh Lovely?,1,Arvinder Singh Lovely (Deoli MLA)
0dbc05bc-ac4a-4125-807b-1a729999baff,popqa,Who is the father of Zhuozi?,1,Zhuozi (Jin)
da34e4ee-0ea9-4a27-bd12-3a6232333562,popqa,Who is the father of Eudamidas III?,1,Eudamidas III
36659075-a811-469c-a162-f20bf69a8420,popqa,Who is the father of Joan of Arc?,1,Joan of Arc
cb036dcf-6d57-40dd-b0af-f97cf9b057fa,popqa,Who is the father of Charites?,2,Charites
9a0a54b9-17b2-4455-a918-be98526aa4ed,popqa,Who is the father of Skyline?,1,Skyline (horse)
b26efb75-ec73-4f11-8fe1-c2cba842ea92,popqa,Who is the father of Prized?,1,Prized
e9f8edcc-753c-421d-b571-3ac3c2e676b1,popqa,"Who is the father of Emma Portman, Viscountess Portman?",1,"Emma Portman, Baroness Portman"
3316bb3a-90c8-4046-8cbd-5a2aa752dc20,popqa,Who is the father of Anagarika Dharmapala?,1,Anagarika Dharmapala
212aab96-4130-4853-99bf-17c950318984,popqa,Who is the father of Regal Embrace?,1,Regal Embrace
0c519264-f5e1-4ec3-ba2d-52cdb1d0a2cb,popqa,Who is the father of Brew?,1,Brew (horse)
58445000-aa4d-4808-8672-5fd53c618f6f,popqa,Who is the father of Liu Ruyi?,2,Liu Ruyi
3e418d46-5e8e-45af-b7a1-7a39619b9c6a,popqa,Who is the father of Susan Landau Finch?,1,Susan Landau Finch
403e94cc-7553-4de7-ba72-4a8c3db0770b,popqa,Who is the father of Colcu mac Domnaill?,1,Colcu mac Domnaill
cf2cbaa7-717d-4573-aaf2-8f396e2e5b25,popqa,Who is the father of Daud Khan Karrani?,1,Daud Khan Karrani
366330a1-6f62-4405-8e20-2c61ca8a2672,popqa,Who is the father of Isaac B. Desha?,2,Isaac B. Desha
f8f1d30b-f8af-41e5-99ce-881aab69423a,popqa,Who is the father of Yang Wo?,4,Yang Wo
f0b64112-4432-407a-9ec1-e9b05ea870e1,popqa,Who is the father of Bal Thackeray?,2,Bal Thackeray
06671f60-e552-4d84-9f9e-9023aec4115e,popqa,Who is the father of Dagobert III?,1,Dagobert III
d07f8399-91c9-4924-9316-990923167b03,popqa,Who is the father of Lee Baxter?,1,Lee Baxter
2bb1c4f3-a008-44f1-8992-efa21f11943a,popqa,Who is the father of Ki?,1,Princess Ki
e2ce66a2-c1fa-4607-80d8-f3b22fb17a5b,popqa,Who is the father of Corbin Bleu?,1,Corbin Bleu
e6a34f30-ce34-478c-ad51-ae846bbac91a,popqa,Who is the father of Michael II Apafi?,1,Michael II Apafi
9142a188-f162-4a24-a96d-22c88d48b4dc,popqa,Who is the father of Levan Gruzinsky?,1,Levan Gruzinsky
8bfab0ec-18c4-451a-9051-15f4efdab7b6,popqa,Who is the father of Dahyabhai Patel?,1,Dahyabhai Patel
16e06e27-b857-4eb4-8c49-dbf84f8f4876,popqa,Who is the father of Came Home?,1,Came Home
2c900438-b1e9-47e7-875f-53e7557f4dfd,popqa,Who is the father of Count Palatine Joseph Charles of Sulzbach?,2,Count Palatine Joseph Charles of Sulzbach
161078af-0183-4b5e-bd4c-008c7f1758f8,popqa,Who is the father of Clem Michael?,1,Clem Michael
9d4f9599-1805-4af7-9429-f82f08dfe7e5,popqa,Who is the father of Konstanty Władysław Filip Sobieski?,2,Konstanty Władysław Sobieski
7140315f-eb78-4dfa-9002-2a453b71d553,popqa,Who is the father of Eric Anundsson?,2,Eric Anundsson
dfde1354-ef78-48ad-aa86-5493b5ff54d4,popqa,Who is the father of Dance in the Dark?,1,Dance in the Dark (horse)
c91c5bf3-6b75-4c20-ac1b-3bb084ce9700,popqa,Who is the father of Pierre Joxe?,2,Pierre Joxe
0d98c2fd-2375-40e6-b6ec-429e23b54bba,popqa,Who is the father of Susan Crown?,1,Susan Crown
804229f0-41fd-46b0-a4a4-72af6c960d25,popqa,Who is the father of Sybilla of Normandy?,1,Sybilla of Normandy
eee77486-7b3c-463b-812f-fad8b6a14089,popqa,Who is the father of Stephen Lee?,2,Stephen Lee (chemist)
171786e4-3b59-425a-aaee-665728733748,popqa,Who is the father of Seol Chong?,1,Seol Chong
782ea1c4-b572-48fd-8c47-e3013c51eac1,popqa,Who is the father of Aun?,1,Aun
c4cfc672-341a-41b1-af10-efe56f5f0a60,popqa,Who is the father of But Why Not?,1,But Why Not
f47f5287-40be-4037-bc3d-0ce0c1067bed,popqa,Who is the father of Match II?,1,Match II
e19eb04e-d05e-4bf6-89df-23cc46031c4c,popqa,Who is the father of Concern?,1,Concern (horse)
31842763-c058-474d-9d7b-1d29824dc22b,popqa,Who is the father of Amenemopet?,1,Amenemopet (prince)
33d728c9-889a-464d-9d6f-290fc048138f,popqa,Who is the father of Hormizd II?,3,Hormizd II
9c43cf53-548b-491e-9042-05b7ef7fe368,popqa,Who is the father of Reset?,1,Reset (horse)
a684772c-0932-4982-b31a-b91e0db97704,popqa,"Who is the father of Frederick IV, Elector Palatine?",1,"Frederick IV, Elector Palatine"
2f23d61f-8848-4b3c-a0d0-fd507f2ed525,popqa,Who is the father of Court Martial?,1,Court Martial (horse)
7d2c576b-1d92-4d04-8c26-e137da812e46,popqa,Who is the father of Isaac Bowman?,1,Isaac Bowman
bca161ed-85d7-4707-9843-d26a86ef445b,popqa,Who is the father of Caveat?,1,Caveat (horse)
0e2f4379-78ab-4aa8-95eb-f35003be1e3c,popqa,Who is the father of Anton II of Georgia?,2,Anton II of Georgia
a5daf8b1-ddea-4804-8d79-449364585645,popqa,Who is the father of Leir of Britain?,1,Leir of Britain
e82659fd-c366-4917-a7d0-7cf0a13f747e,popqa,Who is the father of Salmon?,1,Salmon (biblical figure)
ea44a7ff-0e5e-4a00-95d5-3778c4646706,popqa,Who is the father of Charismatic?,1,Charismatic (horse)
c2530eb6-e357-4847-9621-4b32a8e8302c,popqa,Who is the father of Mojmir II?,1,Mojmir II of Moravia
7de29d65-1b40-4f5a-ae5a-f6db58c17f87,popqa,Who is the father of Dixie Union?,1,Dixie Union (horse)
9b756ead-11c5-4447-ae8d-b023b2473519,popqa,Who is the father of Herbert Richmond?,1,Herbert Richmond
4861e7d8-765d-4277-b8e0-f804c8e397fa,popqa,"Who is the father of Edward Lloyd-Mostyn, 2nd Baron Mostyn?",1,"Edward Lloyd-Mostyn, 2nd Baron Mostyn"
7b229bc0-abe5-45e1-88e8-9288f2746458,popqa,Who is the father of Djer?,1,Djer
f65a12f4-edbf-46bc-acb1-e46e17985382,popqa,Who is the father of Proud Clarion?,1,Proud Clarion
27183d3a-92b4-47a1-9d46-6eb829246755,popqa,Who is the father of Marvell Thomas?,1,Marvell Thomas
1ec3c072-081f-4385-b6ac-810dbf386ed7,popqa,Who is the father of Manila?,1,Manila (horse)
c4e97309-86f2-4137-a979-061edc119397,popqa,Who is the father of Ragnall mac Gofraid?,2,Ragnall mac Gofraid
06a611c7-2f03-4db3-b79d-7658fd359c7c,popqa,Who is the father of John Shaw-Lefevre?,1,John Shaw Lefevre
14634096-5602-4170-a35d-dab6bb40af41,popqa,Who is the father of Ghazan Marri?,1,Ghazan Marri
035a7277-c37a-4b91-bd8e-e4624cd0d50e,popqa,Who is the father of Azazel Jacobs?,1,Azazel Jacobs
50a39ea8-2f12-4765-a55f-8674b8c5f3e4,popqa,Who is the father of Now What?,1,Now What (horse)
1a5ba143-af97-40bf-99bb-4ccb896c71a1,popqa,Who is the father of Robert?,1,"Robert, Count of Clermont"
b3dc8b4f-7538-453d-91dc-54687e9a57ec,popqa,Who is the father of Charlotte Napoléone Bonaparte?,1,Charlotte Bonaparte
f40b9d8d-20d9-4694-92ef-f011f70ffda7,popqa,"Who is the father of William de Mandeville, 3rd Earl of Essex?",1,"William de Mandeville, 3rd Earl of Essex"
044398c2-d3eb-448a-8364-6ad4d727d4a6,popqa,Who is the father of Ludwig Feuerbach?,1,Ludwig Feuerbach
aaca6f79-3096-424d-8c32-896213013b9a,popqa,Who is the father of Therese Huber?,1,Therese Huber
4c21f108-4186-43e8-a056-a2150effc4df,popqa,"Who is the father of Sir Capel Molyneux, 3rd Baronet?",1,"Sir Capel Molyneux, 3rd Baronet"
099b1265-4713-4faf-8444-f7b247ffb05f,popqa,Who is the father of Emperor Saga?,1,Emperor Saga
6c287bc9-f031-4dcd-81fd-95807db52ddf,popqa,Who is the father of Jeremy Howard?,1,Jeremy Howard (actor)
748f6dfa-9ed3-4f15-ae6c-7e25d42ac85d,popqa,Who is the father of John?,1,"John, Count Palatine of Neumarkt"
13f904b3-9ef6-4df4-b429-a1a164a891f2,popqa,Who is the father of Karyn Kupcinet?,1,Karyn Kupcinet
e5d93a0b-8f84-4060-98b7-1abef3eae750,popqa,Who is the father of John Donkin?,1,John Donkin
227d5e5e-1b41-487f-8edf-451c8bdc870b,popqa,Who is the father of One Count?,1,One Count
abbf4cf6-545a-46fd-a550-8e15ff5faae4,popqa,Who is the father of Ours?,1,Ours (singer)
d4678178-4045-4193-bb30-fa7605e0d444,popqa,Who is the father of Searching?,1,Searching (horse)
ecb3d36d-882e-4746-8a20-9a6427639f3c,popqa,"Who is the father of Hedwig of France, Countess of Nevers?",1,"Hedwig of France, Countess of Nevers"
1bcbe36a-af56-4035-b7ae-73e4620b7cf9,popqa,Who is the father of Yonglin?,1,Yonglin
96b8d1c5-971b-4a73-8a04-5c526f81575d,popqa,Who is the father of Coastal?,1,Coastal (horse)
bb51fe51-1674-4528-9a76-e42758bde4f1,popqa,Who is the father of Yoko Yazawa?,1,Yoko Yazawa
3a512ec3-8c4e-4691-833b-65daf0f57e94,popqa,Who is the father of Armed?,1,Armed
0a645c81-80e3-414a-9cf5-8e4d6bc134c2,popqa,Who is the father of Smile?,2,Smile (horse)
a1688bee-3440-4355-bee2-76d89c38e553,popqa,Who is the father of Eunomia?,1,Eunomia
85280b6c-ebda-4004-92e5-4dbfd1232a25,popqa,Who is the father of Tanya?,1,Tanya (horse)
b6e8dad6-6c5f-465e-826f-dfe423c48831,popqa,In what country is Ago?,1,"Ago, Mie"
8c1ead1e-86c3-4292-9817-3800d4ae4f8f,popqa,In what country is Dublin?,1,"Dublin, North Carolina"
82776041-467c-4777-aaab-c06ca2222b7c,popqa,In what country is Footes?,3,"Footes, New York"
de54b516-0c8d-44e2-8698-d25645a8bc2d,popqa,In what country is Seishi Ursula Gakuen Junior College?,5,Seishi Ursula Gakuen Junior College
0e2aa2bc-b9f1-44dc-a795-5c646b43a620,popqa,In what country is Kawahigashi Station?,5,Kawahigashi Station (Fukushima)
f2faf0e7-d3a3-409b-8fd4-786891b3a95e,popqa,In what country is Genoa?,1,"Genoa, Minnesota"
b7f87840-c2f5-4329-92a8-8a6e463029d5,popqa,In what country is Lent?,1,"Lent, Ain"
f82a4561-fc8f-4d2a-8ae1-d8f33bfa2e02,popqa,In what country is Lambertz Open by STAWAG?,3,Lambertz Open by STAWAG
26ee72fc-a2aa-4ece-af53-d22c6f0f8796,popqa,Who was the producer of Maari?,2,Maari (film)
3dcb4bcb-9d64-4a55-8645-d88c677c7c46,popqa,Who was the producer of The Master?,1,The Master (1992 film)
f4c7eb3f-9377-48df-86fe-a4a4eebee04c,popqa,Who was the producer of Game?,1,Game (2011 film)
928588d5-8d41-4c49-9a0c-c96dc6e38afc,popqa,Who was the producer of The Formula?,1,The Formula (1980 film)
711add0d-95ed-443b-99af-5315b9df5cd5,popqa,Who was the producer of Hero?,1,Hero (1992 film)
ded67595-19b2-4667-8c48-0bab40df8afc,popqa,Who was the producer of Hell?,1,Hell (1994 film)
3cad03c9-ad2e-4547-beb0-a9cb9a618c09,popqa,Who was the producer of Money?,1,Money (1993 film)
e0adae82-7563-4705-81c5-47af85f56935,popqa,Who was the producer of Alice?,1,Alice (2005 film)
2f86df4b-7a30-416b-8ff8-4467ff5d7096,popqa,Who was the producer of Lanka?,1,Lanka (2011 film)
086c7b6c-83c5-4436-a78f-6a79bbc39cc0,popqa,Who was the producer of Peck's Bad Girl?,1,Peck's Bad Girl
bc1a4afe-ce77-4dbb-806c-d256327c6b5d,popqa,Who was the producer of Power?,1,Power (2014 Telugu film)
baa85135-eb2a-4694-85b1-bff33abe3e04,popqa,Who was the producer of Be Cool?,1,Be Cool
4b1d76bf-873a-4ace-8bb9-27ae8dfba207,popqa,Who was the producer of Jane?,1,Jane (1915 film)
99498223-7c6b-49d2-bc05-f1beb1828cf9,popqa,Who was the producer of Flame?,1,Flame (1996 film)
9ba44206-019f-4dd0-a3ac-be5aac64b894,popqa,Who was the producer of Rehab?,3,Rehab (Amy Winehouse song)
bce35de4-575f-4b3b-9809-eb6e115deb8c,popqa,Who was the producer of Hen Hop?,1,Hen Hop
4769114c-493e-494a-bf2b-595766a75023,popqa,Who was the producer of Episode?,1,Episode (film)
d41d3c3f-c286-43ba-b92b-08b06f173000,popqa,Who was the producer of Day After Day?,2,Day After Day (Badfinger song)
4e810ca5-f626-41a4-8fb5-219caeab735a,popqa,Who was the producer of A Better Place?,1,A Better Place
77f8a19c-8f36-4d37-9a11-712a679575f2,popqa,Who was the producer of Billions?,1,Billions (film)
3347aff7-57f8-46f2-a43c-f42e06adfd7b,popqa,Who was the producer of D?,1,D (film)
c5420a11-3019-4d56-bec6-088577f7d1b0,popqa,Who was the producer of Five Children and It?,2,Five Children and It (film)
63604051-92c9-45c3-ac0c-d1384defdfaa,popqa,Who was the producer of The Bait?,1,The Bait (1921 film)
6ffc3fd2-3f4b-47df-a188-dae1376f254f,popqa,Who was the producer of RV?,1,RV (film)
9debeac4-6fe5-40ef-96c1-a15584a79466,popqa,Who was the producer of Mission Kashmir?,1,Mission Kashmir
34ee00e8-567b-42eb-930d-fbe1d07787ee,popqa,Who was the producer of LOL?,1,LOL (2006 film)
da5c6439-5b02-40e1-ba42-e212e75d1795,popqa,Who was the producer of Most?,1,Most (2003 film)
9c7b32c8-34d2-47eb-ab69-fb4f0504ad3f,popqa,Who was the producer of Criminal?,1,Criminal (2004 film)
fe4c91d2-c156-4326-a5de-fae1ac32f893,popqa,Who was the producer of The Drum?,1,The Drum (1938 film)
09373a07-5f0b-4069-944f-63315057e50a,popqa,Who was the producer of Q?,1,Q (1982 film)
d6c39607-8d06-450f-8d0f-041f863be85f,popqa,Who was the producer of The Lost Bridegroom?,1,The Lost Bridegroom
49d3618c-872d-4492-b93a-40b815d94561,popqa,Who was the producer of Numbers?,1,Numbers (TV series)
f1604f17-e726-4328-948f-39e10fa57056,popqa,Who was the producer of The Situation?,1,The Situation (film)
d622eb05-aebb-49fe-8e8d-5faa55b75bfe,popqa,Who was the producer of Da?,1,Da (film)
cd09ce76-100d-49b6-876f-f5f71891c30d,popqa,Who was the producer of The Meeting?,1,The Meeting (2012 film)
d159a349-9938-4b13-810f-1d30c900f86e,popqa,Who was the producer of The Little Prince?,2,The Little Prince (1974 film)
f51cda02-c385-4e89-bdf8-071796397dbe,popqa,Who was the producer of Circus?,1,Circus (2009 film)
ff1c809c-75ef-42d7-8d9d-06cd5a6aeb26,popqa,Who was the producer of The Gorilla?,1,The Gorilla (1927 film)
f450ff77-fe0d-4987-9b56-1d9d1c0d1150,popqa,Who was the producer of Bush?,2,Bush (album)
5a94e11d-bd28-4203-87bc-9f6358134051,popqa,Who was the producer of Taken?,1,Taken (miniseries)
196b835f-f48a-40bf-ae3a-1f98cdfbebcb,popqa,Who was the producer of The Pioneers?,1,The Pioneers (1916 film)
68a1f58b-754d-4c23-985c-77e307807ec6,popqa,Who was the producer of Jay?,1,Jay (album)
3089c906-eb1a-42eb-a645-d8131ca07c7d,popqa,Who was the producer of Another Year?,1,Another Year (film)
8f84590b-b13c-44b0-aca4-9cb5d03080ab,popqa,Who was the producer of Storms?,1,Storms (Nanci Griffith album)
6ecbafdf-5d6d-4bcd-afd2-a38fea1ff855,popqa,Who was the producer of Let America Laugh?,1,Let America Laugh
e77de2d3-d18f-47b4-8b46-9c2ea6874409,popqa,Who was the producer of The Trial?,1,The Trial (1993 film)
13c78dbc-d869-40e1-80c6-8b2bebcc2ba5,popqa,Who was the producer of Trick?,1,Trick (1999 film)
2162ad66-7914-400f-b1d3-399ed508ae70,popqa,Who was the producer of The Promise?,1,The Promise (1979 film)
b333dc96-0aeb-40be-9c5c-87b2213a885b,popqa,Who was the producer of Arena?,1,Arena (1989 film)
802d7102-076d-411b-b55f-360d1949deb5,popqa,Who was the producer of The Baby on the Barge?,1,The Baby on the Barge
fca66536-043b-4b0f-a446-c46b37f836b4,popqa,Who was the producer of Skyline?,1,Skyline (Yann Tiersen album)
a8971099-f3ae-4b69-9018-882f9729f24b,popqa,Who was the producer of Dawn?,1,Dawn (1928 film)
038ac98f-13c5-40a1-b341-ba08dc3b1786,popqa,Who was the producer of Fear?,1,Fear (1996 film)
27893327-ac2b-49be-9be5-666acef56e34,popqa,Who was the producer of New?,1,New (Paul McCartney song)
63dae63a-d74f-45bf-849f-e374462d8473,popqa,Who was the producer of The Cocoanuts?,1,The Cocoanuts
32629157-d9a7-4147-a6ba-9021094bc22c,popqa,Who was the producer of Swan Lake?,1,Swan Lake (1981 film)
83ac166d-fe33-4c8e-a9ef-5e4b0a1f3cac,popqa,Who was the producer of Smart People?,1,Smart People
682b7b49-648e-4325-8eb3-03621c3faa78,popqa,Who was the producer of Rain?,1,Rain (1929 film)
d6cfe6aa-ab85-42c7-a37b-3dbea3aa722f,popqa,Who was the producer of The Trap?,1,The Trap (1913 film)
def6a4a5-3488-4c54-aaab-d6c37a9136cd,popqa,Who was the producer of Evidence?,1,Evidence (1929 film)
1752a690-7689-41f9-8e9c-4c108f21b9e9,popqa,Who was the producer of Brothers?,1,Brothers (2007 film)
596aaa75-c7df-4bbf-b744-b2e54eaa7d8f,popqa,Who was the producer of Dil?,1,Dil (2003 film)
ea3bf5f0-9c0a-49df-80c6-13e94bea6960,popqa,Who was the producer of Pumpkin?,1,Pumpkin (film)
2e4e0d05-6859-4231-93a7-c8aa9cade0ff,popqa,Who was the producer of Cracks?,1,Cracks (film)
52e96ca6-0b81-4a28-85e5-a09c08bd0766,popqa,Who was the producer of Restless?,2,Restless (2011 film)
6acce71d-52c9-4a04-b121-2dab841a9c4f,popqa,Who was the producer of Tenure?,1,Tenure (film)
1b36cc7f-28fc-4ced-8b87-68e9c6cc1527,popqa,Who was the producer of About Face?,1,About Face (album)
9766faae-fd41-41c0-a483-672376e7d7cc,popqa,Who was the producer of Wave?,2,Wave (Patti Smith Group album)
ae1b61d3-2fa6-4d98-894e-fa45d6874137,popqa,Who was the producer of The Cheyenne Social Club?,1,The Cheyenne Social Club
19f06ac1-f627-40a6-8cf0-68d0f4a39dff,popqa,Who was the producer of Family Law?,1,Family Law (film)
cf5400ee-5a34-4372-b3f2-85d0474d9afe,popqa,Who was the producer of Chrome?,1,Chrome (Trace Adkins album)
3831b700-e6d4-48fb-858c-2a0cdc28c217,popqa,Who was the producer of Daddy?,1,Daddy (2001 film)
41df5805-9385-4b32-93b0-8a16f75c7d14,popqa,Who was the producer of 76?,1,76 (album)
c0795ce9-f08d-4e83-8894-30c09950826b,popqa,Who was the producer of The Harvest Shall Come?,1,The Harvest Shall Come
7c4aa34b-f7e0-4b3a-a1fc-b9460b87c1ad,popqa,Who was the producer of Red Light?,2,Red Light (film)
97adc258-02ec-4b5c-b9c3-71aeb62692cc,popqa,Who was the producer of PK?,1,PK (film)
5fee4059-c4c2-4f69-a430-2192519d853c,popqa,Who was the producer of Run?,2,Run (2004 film)
0b722b1a-bc07-434d-aa22-986bb5f8e933,popqa,Who was the producer of Jeans?,2,Jeans (film)
4fc4e478-942a-4a6a-b70c-7a1e81537cec,popqa,Who was the producer of Ugly?,1,Ugly (film)
855dd981-54db-4106-accb-9e8313ca8796,popqa,Who was the producer of From Now On?,1,From Now On (film)
5228478f-eee9-498b-967a-71108dd78a85,popqa,Who was the producer of Ondu Kshanadalli?,1,Ondu Kshanadalli
586a068e-5dbb-4ece-bebd-417e69736880,popqa,Who was the producer of Ekkees Toppon Ki Salaami?,1,Ekkees Toppon Ki Salaami
f37722a0-d70d-4160-81b9-7523545732ac,popqa,Who was the producer of Little Man?,1,Little Man (2006 film)
5e521d2f-1552-45f9-b8d1-a8d82c92477c,popqa,Who was the producer of Northern Lights?,1,Northern Lights (1978 film)
75aa5ce0-2352-4660-add7-9580f3f4e928,popqa,Who was the producer of Les Girls?,1,Les Girls
6aaf6d28-4ba8-4d17-b9ea-20e0057c4bfd,popqa,Who was the producer of Squeeze?,3,Squeeze (Squeeze album)
5d3988cd-d4c6-40d0-b76e-44a603870713,popqa,Who was the producer of Green?,2,Green (Steve Hillage album)
27f75b72-de5d-4a22-86ba-91f1baf1dbb7,popqa,Who was the producer of Hurt?,2,Hurt (Christina Aguilera song)
b6b88426-546c-4358-9325-8ca9cd324b44,popqa,Who was the producer of Epic?,1,Epic (1984 film)
87690a5b-a434-4e97-9a12-21448aec4760,popqa,Who was the producer of L?,1,L (Steve Hillage album)
6f5313c7-a1e1-4124-a577-6f356daea020,popqa,Who was the producer of Persona?,1,Persona (1966 film)
7c629d26-07aa-4033-892b-55650242498c,popqa,Who was the producer of Vachan?,1,Vachan
df24d7da-2a64-4b25-acf3-8091ab111fbc,popqa,Who was the producer of Glorifying the American Girl?,1,Glorifying the American Girl
33fb653c-4d3b-43c1-973c-3f6882693e99,popqa,Who was the producer of Compromise?,1,Compromise (film)
31279730-dc17-4bb2-b0ae-8dc8432432ef,popqa,Who was the producer of Freak?,2,Freak (Estelle song)
9b0dfe3b-e9de-4db8-ba77-eeb7f855225b,popqa,Who was the producer of Jab We Met?,1,Jab We Met
f4896c75-384c-4f32-858d-f997fcd50bf7,popqa,Who was the producer of The Best Man?,1,The Best Man (1999 film)
fb428543-e298-4dc0-bee2-1f21bd704d6f,popqa,Who was the producer of Skin?,1,Skin (1995 film)
f457b7e8-6256-4739-bb65-84d4b32de657,popqa,Who was the producer of Leaving?,1,Leaving (EP)
d244f177-6dff-4798-ae31-6e466afe10d1,popqa,Who was the producer of The Lovers?,1,The Lovers (1994 film)
a0fe5719-4d6f-4227-b5f7-995005b0c6d2,popqa,Who was the producer of The Rescue?,1,The Rescue (1988 film)
ee102669-cfe5-4fd9-9de7-85f9976844dd,popqa,Who was the producer of Metro?,1,Metro (1997 film)
0c6a6edf-dc9e-45f0-aff9-5cef3b2617be,popqa,Who was the producer of 3 Minutes?,1,3 Minutes
2207299e-a2ab-434f-bbad-7675f55e570d,popqa,Who was the producer of Hoffmeyer's Legacy?,1,Hoffmeyer's Legacy
97a430ce-8685-422d-b09d-5d59ee3d0331,popqa,Who was the producer of Go for Broke!?,1,Go for Broke! (1951 film)
125f82f9-d602-4daf-af77-b6afc7f09327,popqa,Who was the producer of The Swan?,1,The Swan (1956 film)
fb2e0893-5796-479b-933f-8912957c40b6,popqa,Who was the producer of Sing?,1,Sing (1989 film)
09d0dc2f-1d13-4bb4-9d10-71682bb366b6,popqa,Who was the producer of Elsewhere?,1,Elsewhere (2001 film)
3bfdfb97-f13f-44aa-84cb-c2d9ebef1338,popqa,Who was the producer of Nuremberg Trials?,1,Nuremberg Trials (film)
ec74adb9-feb6-4017-936d-804d905c8060,popqa,Who was the producer of We Were Young?,1,We Were Young (film)
a3136571-7463-4693-8a33-54deec4de820,popqa,Who was the producer of Privilege?,1,Privilege (film)
d350322e-0ae0-462f-851b-810965f8e1ce,popqa,Who was the producer of Hero?,1,Hero (1983 film)
51ac1287-1afa-49a6-81ca-4d34f6ed10cf,popqa,Who was the producer of Victim?,1,Victim (2011 film)
f43aca5a-bff3-40f5-bd29-340262652647,popqa,Who was the producer of Les Retrouvailles?,1,Les Retrouvailles
5f0a36aa-d86d-425e-b10f-7e12fac7eac9,popqa,Who was the producer of Accident?,1,Accident (2009 film)
06e47aea-d87e-4c79-94ec-b2bb4887cbed,popqa,Who was the producer of 21st Century?,1,21st Century (Blue System album)
0949e8b4-4d7f-44be-bda9-12e7038ec7a1,popqa,Who was the producer of Don't Forget?,2,Don't Forget
0055e39a-cde5-4c17-85c4-4538a4bfb01f,popqa,Who was the producer of Tarzan and the Great River?,1,Tarzan and the Great River
7034d630-9c8b-4302-9f7c-ae258b016afa,popqa,Who was the producer of Grounds for Marriage?,1,Grounds for Marriage
9b1ce1b7-01fd-4304-a668-b795ae3e7e4b,popqa,Who was the producer of Friday?,1,Friday (2012 film)
de0827d6-0df4-40c4-86b3-36154b4d31f8,popqa,Who was the producer of A Son of Satan?,1,A Son of Satan
6d213c26-2455-4562-be2f-089a0bd882de,popqa,Who was the producer of The Plague?,2,The Plague (2006 film)
1b5a4f22-51fb-4524-bad8-a8b6fe36b2f3,popqa,Who was the producer of The Railroad?,1,The Railroad
0f7955d5-48fa-4b5c-9eab-01288de6401f,popqa,Who was the producer of The Moment?,2,The Moment (Lisa Stansfield album)
c53d5690-aab0-45f1-8185-7ea0f835d5c6,popqa,Who was the producer of The Sale?,1,The Sale (film)
