query_id,AP,P@1,P@10,P@20,nDCG@20,source,query_length_words,relevant_passages,pool_size,query,length_bucket
0ea07d65-b83a-4273-90e7-31859433636d,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,what was the purpose of the 1864 geneva convention,6-10
0ea4a84b-3770-4618-a040-2e59c0e24c03,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the producer of Genre?,6-10
0ea5ea12-bbe9-4c0c-9a6a-45c21dfdf1f5,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Choices?,6-10
0eb330a2-a92a-4380-84eb-58cc2b358e0a,1.0,1.0,0.1,0.05,1.0,popqa,7,1,5,In what city was Kurt Baschwitz born?,6-10
0eb97127-9ebf-4969-a84c-bf23a4016baf,0.14285714285714285,0.0,0.1,0.05,0.3333333333333333,naturalqa,7,1,5,who's on the 20 dollar note australia,6-10
0ec8a4f9-178d-4d1f-9e9f-6304a5969d60,0.03333333333333333,0.0,0.0,0.0,0.0,naturalqa,8,1,5,what is the girl ducks name in ducktales,6-10
0ee3147d-5f04-4255-a7f5-f5eb87a64241,1.0,1.0,0.1,0.05,1.0,triviaqa,12,1,5,The A57 road runs from Liverpool to which English town or city?,11+
0eeadce1-c554-42ad-91c6-277e2a871a4c,1.0,1.0,0.1,0.05,1.0,triviaqa,17,1,5,Which TV game show was devised by ex Sunday Night at the London Palladium compere Norman Vaughan,11+
0eeb9ef7-b04a-42bc-88fd-0a2ecc0f5062,1.0,1.0,0.1,0.05,1.0,naturalqa,16,1,5,in which part of the u.s. is the majority of state boundaries based upon natural features,11+
0eedcbd3-8883-4749-be5a-5d2127312d65,0.009259259259259259,0.0,0.0,0.0,0.0,naturalqa,9,1,5,where did betty meet the leader of the pack,6-10
0efa7935-9812-43fa-aa9d-512584e7c5c4,0.5,0.0,0.1,0.05,0.6309297535714575,naturalqa,8,1,5,where does blood leaving the left ventricle go,6-10
0f0044f1-a690-4e21-8f0d-361e1ca529bc,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,who played the dead guy in weekend at bernie's,6-10
0f04bcce-8e3e-44b2-a951-eb0d58f78121,1.0,1.0,0.1,0.05,1.0,popqa,6,1,5,What sport does Samir Sarsare play?,6-10
0f11b7cc-4ae6-4532-9c80-84a69fb95f2c,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who is the author of Regeneration?,6-10
0f24a189-6dcd-48aa-8f3d-14bf2a16703d,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who is the author of Stiff?,6-10
0f28e48c-5a5a-49ba-99e3-d33ecd23e185,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who is the author of Operator?,6-10
0f3236ea-a704-4799-84bb-38cec1d7f627,0.75,1.0,0.2,0.1,0.8772153153380493,popqa,6,2,5,What sport does Tim Hoogland play?,6-10
0f3a466b-993a-4135-8ffd-d27425b9e3f4,0.005138519357586295,0.0,0.0,0.0,0.0,popqa,5,5,5,What sport does shot play?,<=5
0f3e7440-c6f9-4941-9da5-9d4dc8a7c1e0,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,how does california economy rank in the world,6-10
0f538fab-5a94-44ad-a12b-f203f53a37d8,0.0,0.0,0.0,0.0,0.0,triviaqa,5,3,5,"""Who says """"Th-th-that's all folks""""?""",<=5
0f547412-2bf5-4857-aa9e-5d40d8979b31,0.0,0.0,0.0,0.0,0.0,popqa,6,2,5,Who was the screenwriter for Link?,6-10
0f577a89-2814-4181-b7ac-38cdb8f8e9f8,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the screenwriter for Family Life?,6-10
0f596904-3f28-4bbf-a5dd-1dc681fc3565,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,how many number 1 hits did van halen have,6-10
0f727c15-95d2-463d-845c-5531a10ccdaa,0.25,0.0,0.1,0.05,0.43067655807339306,naturalqa,10,1,5,the flaplike opening in the interatrial septum of the fetus,6-10
0f7754bd-0e9e-4fd3-b673-bd03515ee6cd,0.5,0.0,0.1,0.05,0.6309297535714575,naturalqa,9,1,5,who sings it called christmas with a capital c,6-10
0f7826f7-1e9a-46b7-ad8c-2d9eacf615e2,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,where did the last name nettles come from,6-10
0f7955d5-48fa-4b5c-9eab-01288de6401f,0.034174311926605506,0.0,0.0,0.05,0.1395953738647505,popqa,7,2,5,Who was the producer of The Moment?,6-10
0f7ee887-0285-45da-8406-9357a553d8aa,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Che?,6-10
0f89c580-f57e-48c8-a9ed-e6f5f8a944dd,0.16666666666666666,0.0,0.1,0.05,0.3065735963827292,popqa,6,2,5,What is María Elena Marqués's occupation?,6-10
0f967525-8077-4607-ac6c-56c0734f204e,0.0012437810945273632,0.0,0.0,0.0,0.0,popqa,5,1,5,What genre is Really Me?,<=5
0f9c4386-c0d0-48a9-a96c-e8f07ffeced7,0.0006265664160401002,0.0,0.0,0.0,0.0,popqa,7,3,5,Who was the director of Green Hell?,6-10
0fa1ed3a-5fc8-4070-89aa-3e4af01ad31e,0.0125,0.0,0.0,0.0,0.0,naturalqa,9,1,5,who plays fairy godmother in once upon a time,6-10
0fa63a37-b3e6-4349-afb1-96e55347bf83,0.05103359173126615,0.0,0.0,0.05,0.14434031438272124,naturalqa,8,2,5,sharks rays and skates belong to what group,6-10
0fb61016-e054-41e4-b4ef-bb734bd175f3,0.0,0.0,0.0,0.0,0.0,triviaqa,10,2,5,What was the setting for the TV sit-com 'Slinger's Day'?,6-10
0fba5842-88ae-476d-899c-a8f85f352309,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the composer of Chasing?,6-10
0fbf2954-2ba9-47c9-bfbb-8c8d4d55b6df,0.0019267822736030828,0.0,0.0,0.0,0.0,naturalqa,10,1,5,who is the voice of the pak n save ads,6-10
0fca9872-9b32-48ff-82cd-b8f4d39434ba,1.0,1.0,0.2,0.1,1.0,naturalqa,8,2,5,who played the girl in karate kid 3,6-10
0fe811b4-7208-4f0c-86d2-c3d804966cdc,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the screenwriter for Cement?,6-10
0fe9a01a-c9c7-4358-af8c-2787e53584fc,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,8,1,5,who is often considered the first feminist psychologist,6-10
0ffbb1b4-95aa-4250-8ffa-f890e528c7c4,0.009615384615384616,0.0,0.0,0.0,0.0,naturalqa,8,1,5,who sang one step forward two steps back,6-10
0ffd2d5e-ba53-43ce-a224-4af034d77d1d,0.3333333333333333,0.0,0.1,0.05,0.5,popqa,7,1,5,In what city was Jim Baker born?,6-10
1011301d-5012-48c3-85ad-d1c9c9af83fc,1.0,1.0,0.1,0.05,1.0,naturalqa,10,1,5,who sings i think i'll just stay here and drink,6-10
102fab12-b007-46c7-aba2-88d4f03ba78c,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,who has written the poem udayavagali cheluva kannada nadu,6-10
10342c45-a9b9-4acd-8f68-0f643d6577b1,0.0010626992561105207,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the director of The Telling?,6-10
103c01e3-95a1-405e-81af-4b5e0135d8bc,0.6111111111111112,1.0,0.2,0.1,0.7977228895450266,triviaqa,41,2,5,"Andrea Jaeger of the US had a successful career in professional tennis, becoming World Ranked number 2, between the ages of 15 and 19, but it ended prematurely due to major shoulder injuries. What profession did she take up in 2006?",11+
106b69cc-ef67-44cd-a008-bb6a730272fb,0.0,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is Glass?,<=5
1070dc63-572d-455a-9823-7f55dc33fb03,0.0196078431372549,0.0,0.0,0.0,0.0,popqa,6,1,5,What genre is Touring Band 2000?,6-10
10718057-51d4-4687-8c8c-46e25a4fe3d2,0.005988023952095809,0.0,0.0,0.0,0.0,popqa,8,1,5,Who was the screenwriter for Exit the Vamp?,6-10
1073ba39-89e7-4335-82bc-00c72001e481,0.004761904761904762,0.0,0.0,0.0,0.0,naturalqa,9,1,5,all that remains what if i was nothing album,6-10
1074a722-8858-4da8-8563-963daf0c8a98,0.25,0.0,0.1,0.05,0.43067655807339306,naturalqa,15,1,5,what is the priority when the nurse is establishing a therapeutic environment for a client,11+
1079c503-cbe8-468d-912b-e7e16a820a89,0.08573222132544167,0.0,0.1,0.05,0.14126697285982898,naturalqa,9,3,5,who played the guitar in rock around the clock,6-10
107c1cd4-6dee-4878-a24a-df99f8c1bf50,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,8,1,5,who is sara harvey in pretty little liars,6-10
108c2185-4e3e-421f-96b5-542df1a2db1c,0.027777777777777776,0.0,0.0,0.0,0.0,naturalqa,8,2,5,who played detective green on law and order,6-10
109af386-020e-4484-a5be-7b5351e4ee53,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Pilot?,6-10
10a7a696-7b17-47c8-9f80-848c47f80124,0.006430438092886392,0.0,0.0,0.0,0.0,naturalqa,8,2,5,who is the original singer of feeling good,6-10
10a86bbe-3e4d-4939-aefe-629f0fcf8b4a,0.0013698630136986301,0.0,0.0,0.0,0.0,naturalqa,13,2,5,in against the sun what type of plane is shown in the movie,11+
10aad97f-6a5a-4640-ac64-38ee85841f76,1.0,1.0,0.1,0.05,1.0,popqa,8,1,5,What sport does Francisco Javier Lloret Martínez play?,6-10
10b714a3-6bef-462b-aa3d-75460710f3d2,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Ned?,6-10
10c9e8cb-a706-4c93-9304-59b29189b8b4,0.041666666666666664,0.0,0.0,0.0,0.0,popqa,5,1,5,What genre is Shark Monroe?,<=5
10d36863-7c6e-42ab-b47e-054f97d4a350,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,what is the meaning of the name otto,6-10
10ddd320-fab9-43b1-8934-9f4c64e134f1,0.0,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is Jeffrey?,<=5
11076d01-9a1c-427e-90da-faea63f73db1,0.00205171334689407,0.0,0.0,0.0,0.0,popqa,6,2,5,Who was the composer of E?,6-10
11085e88-9163-445d-b90d-3cd97b1bce9d,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who is the author of What Remains?,6-10
110d5634-5668-49a5-8daa-11024a9d53ad,0.0,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is THC?,<=5
1110591c-961d-49e6-bc79-ce28d1e7e601,0.0,0.0,0.0,0.0,0.0,popqa,4,3,5,What genre is Champion?,<=5
1113f5d8-3b3b-4275-9f8b-a2b54b380e5c,0.02702702702702703,0.0,0.0,0.0,0.0,triviaqa,9,1,5,Who would usually use a sword called an 'Estoque'?,6-10
111a73f8-8510-4d9c-90e0-76b12e3b00e5,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,what does the word redemption mean in the bible,6-10
112295cd-d0b5-4b6c-8ae8-0815c5dcba53,0.0010080645161290322,0.0,0.0,0.0,0.0,triviaqa,14,1,5,"""""""Barwick Green"""" is the name of the title music of which serial drama show?""",11+
1128a908-cf92-4c61-b4bd-e22b8de24bb7,1.0,1.0,0.1,0.05,1.0,popqa,6,1,5,What sport does Vasili Penyasov play?,6-10
1129d336-556d-46d9-b4ae-d822190c47e4,0.2,1.0,0.1,0.05,0.3391602052736161,naturalqa,8,5,5,who was the shrew in taming ofthe shrew,6-10
1134c5c6-ac89-4360-81f5-d6ad2dad1eb1,0.0,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is Shin?,<=5
1136dc83-04cb-478a-b12f-8bb53f229636,0.0625,0.0,0.0,0.05,0.24465054211822604,naturalqa,8,1,5,who played julia on as the world turns,6-10
1144c876-8086-480b-a0f5-69bda78cef2d,1.0,1.0,0.1,0.05,1.0,popqa,10,1,5,Who was the composer of I Wanna Pick You Up?,6-10
11461b43-798c-4fc4-9241-952ee7c37a42,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the producer of Enthiran?,6-10
114ebe5e-9af2-4fcc-8577-7e99e73b0bf1,0.0,0.0,0.0,0.0,0.0,popqa,6,2,5,Who was the director of Broke?,6-10
11514e16-910a-4fab-ae77-73eab1766f18,0.16666666666666666,0.0,0.1,0.05,0.3562071871080222,naturalqa,8,1,5,twilight zone stopover in a quiet town cast,6-10
1159fba5-a885-4c87-990a-16984176224f,0.16666666666666666,0.0,0.1,0.05,0.3562071871080222,popqa,8,1,5,Who is the author of Keeper of Dreams?,6-10
115ab207-03a5-471c-9318-3d14aed16ed3,0.011494252873563218,0.0,0.0,0.0,0.0,naturalqa,9,1,5,who wrote the song if i ruled the world,6-10
1160f607-cab6-4a81-8470-14bf468d0bb6,0.5,0.0,0.1,0.05,0.6309297535714575,naturalqa,9,1,5,how much data does the large hadron collider produce,6-10
1169e564-77df-455f-bb71-bc9e43ad47ac,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,8,1,5,when did the last lyons corner house close,6-10
116a0b6a-2443-4aa8-a998-5fee769b3d16,0.009009009009009009,0.0,0.0,0.0,0.0,naturalqa,8,1,5,what is the genus edition of trivial pursuit,6-10
1175d227-b449-4e17-b591-973251873a44,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,where is sussex inlet in new south wales,6-10
117bcaca-a5bc-45f4-ada0-8c9bbf4eab3c,1.0,1.0,0.1,0.05,1.0,popqa,8,1,5,In what city was Bruce Charles Heezen born?,6-10
117eea89-f5ec-4aa7-b344-4f55a88a03d9,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,who is the editor of the canberra times,6-10
119efcbb-377b-414d-996f-d9d4b06f2c3b,0.07692307692307693,0.0,0.0,0.05,0.26264953503719357,naturalqa,8,1,5,where was the movie pet sematary 2 filmed,6-10
11a07df8-da94-41d7-ac75-f2023f7babaf,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,9,1,5,when was krakauer considered a success as a writer,6-10
11af7419-3b63-49ac-9b6d-80539e5f0131,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,where do the golden knights hockey team play,6-10
11ba59db-5fd5-4540-bb98-907728fbdf41,0.006666666666666667,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the director of Red Rose?,6-10
11baa045-5386-4d3f-948f-bbf079f9acf3,0.0,0.0,0.0,0.0,0.0,popqa,4,3,5,What genre is Wolf?,<=5
11bec764-b7f9-436f-b511-fd0c7a5d9887,0.0,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is Paris?,<=5
11c10101-834b-40d8-b14a-537f1e15c488,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,who played mickey pearce in only fools and horses,6-10
11cb0159-0786-4a26-8ae6-a3f6f7cb6899,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the producer of Desire?,6-10
11d11d00-e611-4683-a770-c9cce4569bc1,0.10317975167876743,0.0,0.1,0.05,0.16958010263680806,triviaqa,6,5,5,Which soft drink ‘Gives you wings’?,6-10
11d2ba97-0d2e-40b4-8fa6-da23e4fa8c7c,0.5333333333333333,1.0,0.1,0.05,0.6131471927654584,popqa,6,2,5,What sport does Siavash Yazdani play?,6-10
11f0e217-1625-4371-a9dd-59fc6b7579d3,1.0,1.0,0.1,0.05,1.0,popqa,7,1,5,In what city was Léopold Robert born?,6-10
11f3aef8-65c7-44ca-8b7a-621b2c80c872,0.5833333333333333,0.0,0.2,0.1,0.6934264036172708,naturalqa,8,2,5,who won the missouri valley conference this year,6-10
11f7501c-c46d-47e8-af05-cb390c97fdfa,1.0,1.0,0.1,0.05,1.0,popqa,10,1,5,Who is the author of Neglected Aspects of Sufi Study?,6-10
120c9ac6-98af-4f79-8b15-7322d8dd0dc4,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,9,1,5,what was bill cosby's job in the cosby show,6-10
120f9e28-16c1-486b-9bf2-88710f4b5919,0.0,0.0,0.0,0.0,0.0,popqa,8,1,5,Who was the composer of Hard to Say?,6-10
1212eef7-c458-4ebf-9590-f02668dc3661,0.8333333333333333,1.0,0.2,0.1,0.9197207891481876,naturalqa,8,2,5,when did amsterdam become capital of the netherlands,6-10
1215dc61-a276-4c7f-b2f5-f7b99e48894a,0.0,0.0,0.0,0.0,0.0,popqa,6,2,5,Who was the director of Dolls?,6-10
121715b6-9816-4743-b09d-c1799af86318,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,whats the difference between powerball and powerball plus,6-10
1232c071-970d-47ae-acdf-88c32a285920,0.0017301038062283738,0.0,0.0,0.0,0.0,popqa,4,1,5,What genre is Disturbed?,<=5
1235f728-dbaf-4b8d-88e0-66de43958b6b,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who is the author of My Life?,6-10
1238c059-5e79-42a6-9ac0-ddb8aeeb88e5,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,what is the origin of the name dominic,6-10
123f2e84-a2d4-4696-a705-04b5ad0ae8f5,1.0,1.0,0.1,0.05,1.0,popqa,6,1,5,What sport does Nelson Semperena play?,6-10
1241595e-e220-4c3d-859c-9de77d45adb5,1.0,1.0,0.1,0.05,1.0,popqa,9,1,5,Who was the screenwriter for Coralie Lansdowne Says No?,6-10
12429974-6802-47a9-b23f-509d8f3ae9c8,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,begum akhtar specialised in which form of vocal music,6-10
1248b1ad-2fdb-4d44-bad9-7216945bbe5f,1.0,1.0,0.1,0.05,1.0,popqa,6,1,5,What sport does Cho Keung-yeon play?,6-10
124b1e1e-96cb-45ef-93ba-e17bb7c9beb7,0.1111111111111111,0.0,0.1,0.05,0.3010299956639812,naturalqa,8,1,5,when did the song girl fight come out,6-10
124f0a25-3db4-47a8-9257-01f4b462f38c,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,where is the rio grande river located in jamaica,6-10
124fe9fe-024a-4bae-8448-a08dd01a60aa,1.0,1.0,0.1,0.05,1.0,triviaqa,18,1,5,"In 1990, mountain climbers Rob Hall and Gary Ball were the first to do what in 7 months?",11+
12540fc1-9a17-4864-8f93-d56ef7ebb20f,1.0,1.0,0.1,0.05,1.0,naturalqa,10,1,5,who represents fresno in the california assembly and state senate,6-10
125d5114-becf-4c80-a539-6cee27d5b455,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Submission?,6-10
125f82f9-d602-4daf-af77-b6afc7f09327,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the producer of The Swan?,6-10
126f7724-7eaa-4f6c-b77d-ec6b53e37268,0.5,0.0,0.1,0.05,0.6309297535714575,naturalqa,10,1,5,black box testing is applicable to which level of testing,6-10
12733bb7-b303-4c3a-911f-91d80b5a753d,1.0,1.0,0.1,0.05,1.0,popqa,7,1,5,Who was the composer of Aval Appadithan?,6-10
127a38ca-2391-4672-9eb9-f6f55c19eaf8,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Sacrifice?,6-10
127be7e5-29a5-4e26-8872-5815b75a7078,0.0019801980198019802,0.0,0.0,0.0,0.0,naturalqa,8,1,5,what is the song feed the machine about,6-10
1287e5a4-85ca-4f71-a0d2-a606b96c8e48,0.0017699115044247787,0.0,0.0,0.0,0.0,popqa,6,1,5,What genre is No Man Friday?,6-10
12931c07-9d1b-4777-adc7-53f6b0d0466b,0.5,0.0,0.1,0.05,0.6309297535714575,naturalqa,12,1,5,how many medals did new zealand win at the 2014 commonwealth games,11+
12a2cef1-79fe-437a-ac5b-fe0e1c71858e,0.047619047619047616,0.0,0.0,0.0,0.0,triviaqa,9,1,5,Over which course is the 'Whitbread Gold Cup' run?,6-10
12a3bc9f-3bd2-47ba-882b-afb6b53bd08a,1.0,1.0,0.1,0.05,1.0,popqa,9,1,5,Who is the father of Archduchess Assunta of Austria?,6-10
12a3d1dd-602f-47b6-aba7-7da3462eb1bf,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Stuff?,6-10
12aa501f-5b29-4ef6-9f12-883a31b1e60d,0.75,1.0,0.2,0.1,0.8772153153380493,popqa,6,2,5,What sport does Andrés Bottiglieri play?,6-10
12bcdf27-de08-42ac-aedf-11843ca2ac54,0.05555555555555555,0.0,0.0,0.05,0.23540891336663824,popqa,7,1,5,In what city was Bert Myers born?,6-10
12c90d6d-b94b-499d-b5aa-8eb60bf2cf41,1.0,1.0,0.1,0.05,1.0,popqa,7,1,5,In what city was Jörg Bergmeister born?,6-10
12ca7154-68a6-4303-87d4-ec59db63527f,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Apartment?,6-10
12cf3408-f964-410c-8f62-ed71fe8e437e,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the screenwriter for January 1?,6-10
12d548ac-ba46-43fd-b1f3-952d4b89adb0,1.0,1.0,0.1,0.05,1.0,popqa,8,1,5,Who is the father of Arvinder Singh Lovely?,6-10
12d5802b-7847-4472-be38-8909f1845608,0.5833333333333333,0.0,0.2,0.1,0.6934264036172708,naturalqa,8,2,5,when was the palace pier in brighton built,6-10
12d632e9-10cf-4c07-8548-086a759ae1c4,0.0,0.0,0.0,0.0,0.0,naturalqa,7,1,5,who sang it's good to be back,6-10
12d7218a-fd03-45df-bced-1cb8e829f551,1.0,1.0,0.1,0.05,1.0,triviaqa,19,1,5,Prolonged deep-sea diving was first made possible in Europe by the invention of a diving bell in what century?,11+
12e687a6-5190-4230-a1df-f37592a1b74d,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,12,1,5,on which status quo album did the song 'marguerita time' appear in,11+
12ee17c6-e62e-4703-a9e9-deba4c05d8a7,0.5,0.0,0.1,0.05,0.6309297535714575,triviaqa,15,1,5,Which female newsreader threw a glass of wine over Tory MP Jonathan Aitken in 1983,11+
12fa49f5-33c3-4a1e-acb7-dc33ff025047,0.25,0.0,0.1,0.05,0.43067655807339306,triviaqa,10,1,5,Who was the first cricketer to take 300 test wickets,6-10
1304c973-f835-4d4b-a1e5-ce55db8ae290,0.008771929824561403,0.0,0.0,0.0,0.0,drop,9,1,5,Who had the only rushing touchdown of the game?,6-10
131a1f6d-cb69-4a37-83ca-6c952b39c22b,0.0,0.0,0.0,0.0,0.0,popqa,7,2,5,Who was the director of The Bat?,6-10
132a6295-b2b3-4784-a113-43c8f6504b7d,1.0,1.0,0.1,0.05,1.0,triviaqa,14,1,5,Which unlikely country qualified for the 2015 Cricket World Cup Finals by beating Kenya?,11+
132ebb2f-b327-4eb1-b81b-33d2e0b902fc,0.0,0.0,0.0,0.0,0.0,naturalqa,9,1,5,who does the voice over in threat level midnight,6-10
1338a2da-0932-4bb1-a8a9-6f350afff26b,0.1111111111111111,0.0,0.1,0.05,0.3010299956639812,naturalqa,7,1,5,meaning of you ain't going nowhere lyrics,6-10
135a7f55-9591-4d92-9a9e-30c2d3429b52,0.14285714285714285,0.0,0.1,0.05,0.3333333333333333,ifqa,20,1,5,"If none of the towers of the Citadel of Damascus had been lost, how many towers would it have today?",11+
13674963-999e-4437-8981-cfc76069fccd,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,what is a landed immigrant status in canada,6-10
13674f81-db6c-4808-bf28-507e944c4ab9,0.005961844197138314,0.0,0.0,0.0,0.0,popqa,7,3,5,Who was the director of Family Life?,6-10
136c2440-95bc-4c4c-ad22-5fd924c12953,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the producer of The Bond?,6-10
1370862e-28af-4e9e-a81d-e0d6f8d1e97e,0.07692307692307693,0.0,0.0,0.05,0.26264953503719357,naturalqa,10,1,5,which major city was founded by spanish colonist in 1718,6-10
138029c6-d774-438c-835d-b5b553b60e78,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,when did bruce forsyth finish strictly come dancing,6-10
1381351c-1815-4cb6-b524-edd800685484,1.0,1.0,0.1,0.05,1.0,popqa,10,1,5,Who is the author of The Far Shore of Time?,6-10
139023a6-336e-4d78-bdea-239aa2c2c3c8,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,what is target disk mode on a mac,6-10
1390a113-417b-40dc-a303-2a3f1a74e938,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,how many letters are in the hungarian alphabet,6-10
13950a42-453b-4cdf-8f3f-1e3016241c7f,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,who killed robert baratheon in game of thrones,6-10
139906c6-ffa9-4269-875e-565aff647f8e,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,who helped to found the royal australian historical society,6-10
13a90db1-36ec-4707-ad2c-1c0afd34c24a,0.375,0.0,0.2,0.1,0.5802792108518124,popqa,5,2,5,What is Jacopo Melani's occupation?,<=5
13bbf087-aa6d-4876-b27a-c03b2ec75830,0.0,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the director of Nurse?,6-10
13c2a82d-e51e-46b5-9502-d912c64a6890,0.25,0.0,0.1,0.05,0.43067655807339306,naturalqa,8,1,5,when does between shades of gray take place,6-10
13c6fcff-c3df-4d79-93d4-f77df495de7b,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who is the author of The Wild?,6-10
13c78dbc-d869-40e1-80c6-8b2bebcc2ba5,0.0012853470437017994,0.0,0.0,0.0,0.0,popqa,6,1,5,Who was the producer of Trick?,6-10
13ce2f29-07a3-499c-9941-ce4d4372bd41,1.0,1.0,0.1,0.05,1.0,naturalqa,8,1,5,what is the characteristic feature of bouchard's nodes,6-10
13d081f3-29ce-4a8f-8205-2f0424f90ecd,0.3333333333333333,0.0,0.1,0.05,0.5,naturalqa,8,1,5,who plays dave coaches in gavin and stacey,6-10
13d41335-aae4-4aa4-a2b9-e2ade11e853c,0.0,0.0,0.0,0.0,0.0,popqa,7,1,5,Who was the director of The Exchange?,6-10
13dd4d00-aca7-4fe7-9c9b-985a3b07011e,1.0,1.0,0.1,0.05,1.0,ifqa,20,1,5,"If Michael Eisner had his way, what style of helmet would the title character of ""The Rocketeer"" movie have worn?",11+
13e0f498-c45c-4be3-9093-3155946b6c1f,0.5,0.0,0.1,0.05,0.6309297535714575,popqa,9,1,5,Who is the author of The Vows of Silence?,6-10
13e8a90a-0977-483d-b76b-2730567193da,0.6111111111111112,1.0,0.2,0.1,0.7977228895450266,triviaqa,26,2,5,"""Who made the musical sculptures called """"Pythagoras"""", """"Kepler"""" & """"Galileo"""" that were installed between the tracks of Kendall Station in Cambridge, Massachusetts from 1987 to 2007?""",11+
13ebbe01-d440-4c8c-8f67-6ca777ff98d0,0.0,0.0,0.0,0.0,0.0,naturalqa,8,1,5,when does the playclock start in the nfl,6-10
13ef499e-03e6-4258-a7b7-a5d664da1cc7,0.125,0.0,0.1,0.05,0.31546487678572877,naturalqa,8,1,5,who played baby moses in the ten commandments,6-10
13f904b3-9ef6-4df4-b429-a1a164a891f2,1.0,1.0,0.1,0.05,1.0,popqa,7,1,5,Who is the father of Karyn Kupcinet?,6-10
13f9d330-f403-4e2d-b280-2ab6dd2b2ea7,1.0,1.0,0.2,0.1,1.0,naturalqa,8,2,5,who owns the aquarius casino in laughlin nv,6-10
13fb1195-c1a2-477f-9955-5da19c130422,0.00202020202020202,0.0,0.0,0.0,0.0,naturalqa,8,1,5,who wrote in the heart of the night,6-10
13fc0ee7-cb14-470c-b119-bfe60786f67e,1.0,1.0,0.1,0.05,1.0,naturalqa,9,1,5,what is the net worth of the gupta family,6-10
13fd93cc-0bf6-4a52-a73f-90cbab4736cc,0.0027397260273972603,0.0,0.0,0.0,0.0,naturalqa,8,1,5,who is the singer of waiting for love,6-10
141ab35d-ddb6-42cc-bb2f-e224cab125b5,0.25,0.0,0.1,0.05,0.43067655807339306,triviaqa,9,1,5,The cylindrical roller in a traditional typewriter is a?,6-10
